internal_id,avg_hardness,avg_yield,composition_element,avg_composition
MINFM49151,158.5,735,Fe,94.4649
MINFM49151,158.5,735,Mn,0.65
MINFM49151,158.5,735,Mo,0.325
MINFM49151,158.5,735,Ni,3
MINFM49151,158.5,735,P,0.0175
MINFM49151,158.5,735,Si,0.275
MINFM49151,158.5,735,S,0.0175
MINFM49172,91.5,275,C,0.12
MINFM49172,91.5,275,Cr,13
MINFM49172,91.5,275,Fe,86.0449
MINFM49172,91.5,275,Mn,0.45
MINFM49172,91.5,275,P,0.02
MINFM49172,91.5,275,Si,0.35
MINFM49172,91.5,275,S,0.015
MINFM48796,179.5,835,C,0.29
MINFM48796,179.5,835,Cr,2.35
MINFM48796,179.5,835,Fe,96.3049
MINFM48796,179.5,835,Mn,0.6
MINFM48796,179.5,835,P,0.0175
MINFM48796,179.5,835,Si,0.27
MINFM48796,179.5,835,S,0.0175
MINFM48796,179.5,835,V,0.15
MINFM49183,187.5,207.5,C,0.12
MINFM49183,187.5,207.5,Cr,13
MINFM49183,187.5,207.5,Fe,86.0449
MINFM49183,187.5,207.5,Mn,0.45
MINFM49183,187.5,207.5,P,0.02
MINFM49183,187.5,207.5,Si,0.35
MINFM49183,187.5,207.5,S,0.015
MINFM48806,211,295,C,0.27
MINFM48806,211,295,Cr,0.75
MINFM48806,211,295,Fe,97.3749
MINFM48806,211,295,Mn,1.15
MINFM48806,211,295,P,0.0175
MINFM48806,211,295,Si,0.27
MINFM48806,211,295,S,0.0175
MINFM48806,211,295,V,0.15
MINFM48804,211,295,C,0.27
MINFM48804,211,295,Cr,0.75
MINFM48804,211,295,Fe,97.3749
MINFM48804,211,295,Mn,1.15
MINFM48804,211,295,P,0.0175
MINFM48804,211,295,Si,0.27
MINFM48804,211,295,S,0.0175
MINFM48804,211,295,V,0.15
MINFM48821,158.5,705,C,0.27
MINFM48821,158.5,705,Cr,0.75
MINFM48821,158.5,705,Fe,97.3749
MINFM48821,158.5,705,Mn,1.15
MINFM48821,158.5,705,P,0.0175
MINFM48821,158.5,705,Si,0.27
MINFM48821,158.5,705,S,0.0175
MINFM48821,158.5,705,V,0.15
MINFM32671,200,320,C,0.0125
MINFM32671,200,320,Cr,18
MINFM32671,200,320,Fe,78.1649
MINFM32671,200,320,Mn,0.5
MINFM32671,200,320,Mo,2.05
MINFM32671,200,320,Ni,0.125
MINFM32671,200,320,P,0.02
MINFM32671,200,320,Si,0.5
MINFM32671,200,320,S,0.0075
MINFM48477,112.5,441,C,1
MINFM48477,112.5,441,Cr,1.475
MINFM48477,112.5,441,Cu,0.125
MINFM48477,112.5,441,Fe,96.3214
MINFM48477,112.5,441,Mn,0.4
MINFM48477,112.5,441,Ni,0.15
MINFM48477,112.5,441,P,0.0135
MINFM48477,112.5,441,Si,0.25
MINFM48477,112.5,441,S,0.015
MINFM48490,176,343,C,0.15
MINFM48490,176,343,Cr,0.85
MINFM48490,176,343,Fe,98.1449
MINFM48490,176,343,Mn,0.55
MINFM48490,176,343,P,0.0175
MINFM48490,176,343,Si,0.27
MINFM48490,176,343,S,0.0175
MINFM48491,176,343,C,0.15
MINFM48491,176,343,Cr,0.85
MINFM48491,176,343,Fe,98.1449
MINFM48491,176,343,Mn,0.55
MINFM48491,176,343,P,0.0175
MINFM48491,176,343,Si,0.27
MINFM48491,176,343,S,0.0175
MINFM32708,145,550,C,0.025
MINFM32708,145,550,Cr,13.25
MINFM32708,145,550,Fe,81.3399
MINFM32708,145,550,Mn,0.5
MINFM32708,145,550,Mo,0.55
MINFM32708,145,550,Ni,4
MINFM32708,145,550,N,0.01
MINFM32708,145,550,P,0.0175
MINFM32708,145,550,Si,0.3
MINFM32708,145,550,S,0.0075
MINFM48509,200.5,883,C,0.55
MINFM48509,200.5,883,Cr,0.4
MINFM48509,200.5,883,Cu,0.15
MINFM48509,200.5,883,Fe,97.4099
MINFM48509,200.5,883,Mn,0.85
MINFM48509,200.5,883,Ni,0.2
MINFM48509,200.5,883,P,0.02
MINFM48509,200.5,883,Si,0.4
MINFM48509,200.5,883,S,0.02
MINFM32709,155,685,C,0.025
MINFM32709,155,685,Cr,13.25
MINFM32709,155,685,Fe,81.3399
MINFM32709,155,685,Mn,0.5
MINFM32709,155,685,Mo,0.55
MINFM32709,155,685,Ni,4
MINFM32709,155,685,N,0.01
MINFM32709,155,685,P,0.0175
MINFM32709,155,685,Si,0.3
MINFM32709,155,685,S,0.0075
MINFM48513,150,520,C,0.57
MINFM48513,150,520,Cr,0.45
MINFM48513,150,520,Fe,97.5049
MINFM48513,150,520,Mn,1.05
MINFM48513,150,520,P,0.02
MINFM48513,150,520,Si,0.35
MINFM48513,150,520,S,0.02
MINFM32710,190,850,C,0.025
MINFM32710,190,850,Cr,13.25
MINFM32710,190,850,Fe,81.3399
MINFM32710,190,850,Mn,0.5
MINFM32710,190,850,Mo,0.55
MINFM32710,190,850,Ni,4
MINFM32710,190,850,N,0.01
MINFM32710,190,850,P,0.0175
MINFM32710,190,850,Si,0.3
MINFM32710,190,850,S,0.0075
MINFM48525,210,441,C,1
MINFM48525,210,441,Cr,1.475
MINFM48525,210,441,Cu,0.125
MINFM48525,210,441,Fe,95.4214
MINFM48525,210,441,Mn,1.05
MINFM48525,210,441,Ni,0.15
MINFM48525,210,441,P,0.0135
MINFM48525,210,441,Si,0.5
MINFM48525,210,441,S,0.015
MINFM32726,162.5,550,C,0.025
MINFM32726,162.5,550,Cr,15.75
MINFM32726,162.5,550,Fe,76.5399
MINFM32726,162.5,550,Mn,0.75
MINFM32726,162.5,550,Mo,1.15
MINFM32726,162.5,550,Ni,5.25
MINFM32726,162.5,550,N,0.01
MINFM32726,162.5,550,P,0.0175
MINFM32726,162.5,550,Si,0.5
MINFM32726,162.5,550,S,0.0075
MINFM48849,207.5,450,C,0.3
MINFM48849,207.5,450,Cr,1.75
MINFM48849,207.5,450,Fe,96.6649
MINFM48849,207.5,450,Mn,0.7
MINFM48849,207.5,450,P,0.0175
MINFM48849,207.5,450,Si,0.275
MINFM48849,207.5,450,S,0.0175
MINFM48849,207.5,450,V,0.275
MINFM49241,84.5,245,C,0.05
MINFM49241,84.5,245,Cr,17.25
MINFM49241,84.5,245,Fe,81.5624
MINFM49241,84.5,245,Mn,0.45
MINFM49241,84.5,245,Ni,0.3
MINFM49241,84.5,245,P,0.02
MINFM49241,84.5,245,Si,0.35
MINFM49241,84.5,245,S,0.0175
MINFM48868,142.5,590,C,0.22
MINFM48868,142.5,590,Cr,1.35
MINFM48868,142.5,590,Fe,96.7449
MINFM48868,142.5,590,Mn,0.45
MINFM48868,142.5,590,Mo,0.375
MINFM48868,142.5,590,P,0.0175
MINFM48868,142.5,590,Si,0.275
MINFM48868,142.5,590,S,0.0175
MINFM48868,142.5,590,V,0.55
MINFM49242,148,122.5,C,0.05
MINFM49242,148,122.5,Cr,17.25
MINFM49242,148,122.5,Fe,81.5624
MINFM49242,148,122.5,Mn,0.45
MINFM49242,148,122.5,Ni,0.3
MINFM49242,148,122.5,P,0.02
MINFM49242,148,122.5,Si,0.35
MINFM49242,148,122.5,S,0.0175
MINFM48890,254,294,C,0.39
MINFM48890,254,294,Cr,1.85
MINFM48890,254,294,Fe,96.3049
MINFM48890,254,294,Mn,0.7
MINFM48890,254,294,Ni,0.3
MINFM48890,254,294,P,0.0175
MINFM48890,254,294,Si,0.27
MINFM48890,254,294,S,0.0175
MINFM48890,254,294,V,0.15
MINFM49260,170,395,C,0.075
MINFM49260,170,395,Cr,5
MINFM49260,170,395,Fe,93.7924
MINFM49260,170,395,Mn,0.3
MINFM49260,170,395,Mo,0.55
MINFM49260,170,395,P,0.0175
MINFM49260,170,395,Si,0.25
MINFM49260,170,395,S,0.015
MINFM48892,359,981,C,0.39
MINFM48892,359,981,Cr,1.85
MINFM48892,359,981,Fe,96.3049
MINFM48892,359,981,Mn,0.7
MINFM48892,359,981,Ni,0.3
MINFM48892,359,981,P,0.0175
MINFM48892,359,981,Si,0.27
MINFM48892,359,981,S,0.0175
MINFM48892,359,981,V,0.15
MINFM49262,119.5,445,C,0.075
MINFM49262,119.5,445,Cr,5
MINFM49262,119.5,445,Fe,93.7924
MINFM49262,119.5,445,Mn,0.3
MINFM49262,119.5,445,Mo,0.55
MINFM49262,119.5,445,P,0.0175
MINFM49262,119.5,445,Si,0.25
MINFM49262,119.5,445,S,0.015
MINFM49284,93.5,270,Al,0.95
MINFM49284,93.5,270,C,0.06
MINFM49284,93.5,270,Cr,13
MINFM49284,93.5,270,Fe,84.4024
MINFM49284,93.5,270,Mn,0.4
MINFM49284,93.5,270,P,0.02
MINFM49284,93.5,270,Si,1.15
MINFM49284,93.5,270,S,0.0175
MINFM48920,158.5,735,C,0.51
MINFM48920,158.5,735,Cr,1.05
MINFM48920,158.5,735,Fe,96.9799
MINFM48920,158.5,735,Mn,0.85
MINFM48920,158.5,735,Ni,0.15
MINFM48920,158.5,735,P,0.0175
MINFM48920,158.5,735,Si,0.275
MINFM48920,158.5,735,S,0.0175
MINFM48920,158.5,735,V,0.15
MINFM49287,122.5,490,C,0.2
MINFM49287,122.5,490,Cr,11.25
MINFM49287,122.5,490,Fe,85.5174
MINFM49287,122.5,490,Mn,0.75
MINFM49287,122.5,490,Mo,1
MINFM49287,122.5,490,Ni,0.55
MINFM49287,122.5,490,P,0.0175
MINFM49287,122.5,490,Si,0.425
MINFM49287,122.5,490,S,0.015
MINFM49287,122.5,490,V,0.275
MINFM49289,137.5,588,C,0.2
MINFM49289,137.5,588,Cr,11.25
MINFM49289,137.5,588,Fe,85.5174
MINFM49289,137.5,588,Mn,0.75
MINFM49289,137.5,588,Mo,1
MINFM49289,137.5,588,Ni,0.55
MINFM49289,137.5,588,P,0.0175
MINFM49289,137.5,588,Si,0.425
MINFM49289,137.5,588,S,0.015
MINFM49289,137.5,588,V,0.275
MINFM32671,200,320,C,0.0125
MINFM32671,200,320,Cr,18
MINFM32671,200,320,Fe,78.1649
MINFM32671,200,320,Mn,0.5
MINFM32671,200,320,Mo,2.05
MINFM32671,200,320,Ni,0.125
MINFM32671,200,320,P,0.02
MINFM32671,200,320,Si,0.5
MINFM32671,200,320,S,0.0075
MINFM48477,112.5,441,C,1
MINFM48477,112.5,441,Cr,1.475
MINFM48477,112.5,441,Cu,0.125
MINFM48477,112.5,441,Fe,96.3214
MINFM48477,112.5,441,Mn,0.4
MINFM48477,112.5,441,Ni,0.15
MINFM48477,112.5,441,P,0.0135
MINFM48477,112.5,441,Si,0.25
MINFM48477,112.5,441,S,0.015
MINFM48490,176,343,C,0.15
MINFM48490,176,343,Cr,0.85
MINFM48490,176,343,Fe,98.1449
MINFM48490,176,343,Mn,0.55
MINFM48490,176,343,P,0.0175
MINFM48490,176,343,Si,0.27
MINFM48490,176,343,S,0.0175
MINFM48491,176,343,C,0.15
MINFM48491,176,343,Cr,0.85
MINFM48491,176,343,Fe,98.1449
MINFM48491,176,343,Mn,0.55
MINFM48491,176,343,P,0.0175
MINFM48491,176,343,Si,0.27
MINFM48491,176,343,S,0.0175
MINFM32708,145,550,C,0.025
MINFM32708,145,550,Cr,13.25
MINFM32708,145,550,Fe,81.3399
MINFM32708,145,550,Mn,0.5
MINFM32708,145,550,Mo,0.55
MINFM32708,145,550,Ni,4
MINFM32708,145,550,N,0.01
MINFM32708,145,550,P,0.0175
MINFM32708,145,550,Si,0.3
MINFM32708,145,550,S,0.0075
MINFM48509,200.5,883,C,0.55
MINFM48509,200.5,883,Cr,0.4
MINFM48509,200.5,883,Cu,0.15
MINFM48509,200.5,883,Fe,97.4099
MINFM48509,200.5,883,Mn,0.85
MINFM48509,200.5,883,Ni,0.2
MINFM48509,200.5,883,P,0.02
MINFM48509,200.5,883,Si,0.4
MINFM48509,200.5,883,S,0.02
MINFM32709,155,685,C,0.025
MINFM32709,155,685,Cr,13.25
MINFM32709,155,685,Fe,81.3399
MINFM32709,155,685,Mn,0.5
MINFM32709,155,685,Mo,0.55
MINFM32709,155,685,Ni,4
MINFM32709,155,685,N,0.01
MINFM32709,155,685,P,0.0175
MINFM32709,155,685,Si,0.3
MINFM32709,155,685,S,0.0075
MINFM48513,150,520,C,0.57
MINFM48513,150,520,Cr,0.45
MINFM48513,150,520,Fe,97.5049
MINFM48513,150,520,Mn,1.05
MINFM48513,150,520,P,0.02
MINFM48513,150,520,Si,0.35
MINFM48513,150,520,S,0.02
MINFM32710,190,850,C,0.025
MINFM32710,190,850,Cr,13.25
MINFM32710,190,850,Fe,81.3399
MINFM32710,190,850,Mn,0.5
MINFM32710,190,850,Mo,0.55
MINFM32710,190,850,Ni,4
MINFM32710,190,850,N,0.01
MINFM32710,190,850,P,0.0175
MINFM32710,190,850,Si,0.3
MINFM32710,190,850,S,0.0075
MINFM48525,210,441,C,1
MINFM48525,210,441,Cr,1.475
MINFM48525,210,441,Cu,0.125
MINFM48525,210,441,Fe,95.4214
MINFM48525,210,441,Mn,1.05
MINFM48525,210,441,Ni,0.15
MINFM48525,210,441,P,0.0135
MINFM48525,210,441,Si,0.5
MINFM48525,210,441,S,0.015
MINFM32726,162.5,550,C,0.025
MINFM32726,162.5,550,Cr,15.75
MINFM32726,162.5,550,Fe,76.5399
MINFM32726,162.5,550,Mn,0.75
MINFM32726,162.5,550,Mo,1.15
MINFM32726,162.5,550,Ni,5.25
MINFM32726,162.5,550,N,0.01
MINFM32726,162.5,550,P,0.0175
MINFM32726,162.5,550,Si,0.5
MINFM32726,162.5,550,S,0.0075
MINFM48434,308,784.5,C,0.41
MINFM48434,308,784.5,Fe,97.4199
MINFM48434,308,784.5,Mn,1.75
MINFM48434,308,784.5,P,0.0175
MINFM48434,308,784.5,Si,0.275
MINFM48434,308,784.5,S,0.0175
MINFM48434,308,784.5,V,0.11
MINFM48455,200.5,980,C,0.63
MINFM48455,200.5,980,Cr,0.15
MINFM48455,200.5,980,Cu,0.15
MINFM48455,200.5,980,Fe,96.3549
MINFM48455,200.5,980,Mn,0.775
MINFM48455,200.5,980,Ni,0.2
MINFM48455,200.5,980,P,0.02
MINFM48455,200.5,980,Si,1.7
MINFM48455,200.5,980,S,0.02
MINFM32725,192.5,850,C,0.025
MINFM32725,192.5,850,Cr,15.75
MINFM32725,192.5,850,Fe,76.5399
MINFM32725,192.5,850,Mn,0.75
MINFM32725,192.5,850,Mo,1.15
MINFM32725,192.5,850,Ni,5.25
MINFM32725,192.5,850,N,0.01
MINFM32725,192.5,850,P,0.0175
MINFM32725,192.5,850,Si,0.5
MINFM32725,192.5,850,S,0.0075
MINFM32728,192.5,850,C,0.025
MINFM32728,192.5,850,Cr,15.75
MINFM32728,192.5,850,Fe,76.5399
MINFM32728,192.5,850,Mn,0.75
MINFM32728,192.5,850,Mo,1.15
MINFM32728,192.5,850,Ni,5.25
MINFM32728,192.5,850,N,0.01
MINFM32728,192.5,850,P,0.0175
MINFM32728,192.5,850,Si,0.5
MINFM32728,192.5,850,S,0.0075
MINFM48553,300,686,C,0.195
MINFM48553,300,686,Cr,1.15
MINFM48553,300,686,Fe,97.1999
MINFM48553,300,686,Mn,1.15
MINFM48553,300,686,P,0.0175
MINFM48553,300,686,Si,0.27
MINFM48553,300,686,S,0.0175
MINFM48569,269,696,B,0.003
MINFM48569,269,696,C,0.315
MINFM48569,269,696,Cr,0.95
MINFM48569,269,696,Fe,97.2719
MINFM48569,269,696,Mn,1.05
MINFM48569,269,696,Ni,0.2
MINFM48569,269,696,P,0.0175
MINFM48569,269,696,Si,0.175
MINFM48569,269,696,S,0.0175
MINFM48571,175,794,B,0.003
MINFM48571,175,794,C,0.315
MINFM48571,175,794,Cr,0.95
MINFM48571,175,794,Fe,97.2719
MINFM48571,175,794,Mn,1.05
MINFM48571,175,794,Ni,0.2
MINFM48571,175,794,P,0.0175
MINFM48571,175,794,Si,0.175
MINFM48571,175,794,S,0.0175
MINFM48740,126.5,490,C,0.3
MINFM48740,126.5,490,Cr,0.95
MINFM48740,126.5,490,Fe,97.6949
MINFM48740,126.5,490,Mn,0.55
MINFM48740,126.5,490,Mo,0.2
MINFM48740,126.5,490,P,0.0175
MINFM48740,126.5,490,Si,0.27
MINFM48740,126.5,490,S,0.0175
MINFM49097,192.5,880,C,0.36
MINFM49097,192.5,880,Cr,1.5
MINFM49097,192.5,880,Fe,95.4299
MINFM49097,192.5,880,Mn,0.65
MINFM49097,192.5,880,Mo,0.25
MINFM49097,192.5,880,Ni,1.5
MINFM49097,192.5,880,P,0.0175
MINFM49097,192.5,880,Si,0.275
MINFM49097,192.5,880,S,0.0175
MINFM49031,88,157.5,Al,0.005
MINFM49031,88,157.5,C,0.09
MINFM49031,88,157.5,Cr,0.15
MINFM49031,88,157.5,Cu,0.15
MINFM49031,88,157.5,Fe,97.1799
MINFM49031,88,157.5,Mn,1.25
MINFM49031,88,157.5,Ni,0.9
MINFM49031,88,157.5,Nb,0.06
MINFM49031,88,157.5,P,0.02
MINFM49031,88,157.5,Si,0.175
MINFM49031,88,157.5,S,0.02
MINFM49044,300,735,C,0.215
MINFM49044,300,735,Cr,0.95
MINFM49044,300,735,Fe,96.2299
MINFM49044,300,735,Mn,0.85
MINFM49044,300,735,Ni,1.45
MINFM49044,300,735,P,0.0175
MINFM49044,300,735,Si,0.27
MINFM49044,300,735,S,0.0175
MINFM49061,139,637,C,0.215
MINFM49061,139,637,Cr,1.7
MINFM49061,139,637,Fe,95.3749
MINFM49061,139,637,Mn,0.625
MINFM49061,139,637,Mo,0.7
MINFM49061,139,637,Ni,1
MINFM49061,139,637,P,0.015
MINFM49061,139,637,Si,0.3
MINFM49061,139,637,S,0.015
MINFM49061,139,637,V,0.055
MINFM49471,125,294,C,0.06
MINFM49471,125,294,Cr,18.5
MINFM49471,125,294,Fe,67.2674
MINFM49471,125,294,Mn,8.5
MINFM49471,125,294,Ni,5
MINFM49471,125,294,N,0.175
MINFM49471,125,294,P,0.03
MINFM49471,125,294,Si,0.45
MINFM49471,125,294,S,0.0175
MINFM49472,125,294,C,0.06
MINFM49472,125,294,Cr,18.5
MINFM49472,125,294,Fe,67.2674
MINFM49472,125,294,Mn,8.5
MINFM49472,125,294,Ni,5
MINFM49472,125,294,N,0.175
MINFM49472,125,294,P,0.03
MINFM49472,125,294,Si,0.45
MINFM49472,125,294,S,0.0175
MINFM49490,127.5,196,C,0.085
MINFM49490,127.5,196,Cr,8
MINFM49490,127.5,196,Fe,71.5499
MINFM49490,127.5,196,Mn,18.5
MINFM49490,127.5,196,Mo,0.6
MINFM49490,127.5,196,P,0.0225
MINFM49490,127.5,196,Si,0.625
MINFM49490,127.5,196,S,0.0175
MINFM49490,127.5,196,V,0.6
MINFM49489,127.5,314,C,0.085
MINFM49489,127.5,314,Cr,8
MINFM49489,127.5,314,Fe,71.5499
MINFM49489,127.5,314,Mn,18.5
MINFM49489,127.5,314,Mo,0.6
MINFM49489,127.5,314,P,0.0225
MINFM49489,127.5,314,Si,0.625
MINFM49489,127.5,314,S,0.0175
MINFM49489,127.5,314,V,0.6
MINFM49287,122.5,490,C,0.2
MINFM49287,122.5,490,Cr,11.25
MINFM49287,122.5,490,Fe,85.5174
MINFM49287,122.5,490,Mn,0.75
MINFM49287,122.5,490,Mo,1
MINFM49287,122.5,490,Ni,0.55
MINFM49287,122.5,490,P,0.0175
MINFM49287,122.5,490,Si,0.425
MINFM49287,122.5,490,S,0.015
MINFM49287,122.5,490,V,0.275
MINFM49289,137.5,588,C,0.2
MINFM49289,137.5,588,Cr,11.25
MINFM49289,137.5,588,Fe,85.5174
MINFM49289,137.5,588,Mn,0.75
MINFM49289,137.5,588,Mo,1
MINFM49289,137.5,588,Ni,0.55
MINFM49289,137.5,588,P,0.0175
MINFM49289,137.5,588,Si,0.425
MINFM49289,137.5,588,S,0.015
MINFM49289,137.5,588,V,0.275
MINFM6782,55.5,205,C,0.155
MINFM6782,55.5,205,Fe,99.0674
MINFM6782,55.5,205,Mn,0.75
MINFM6782,55.5,205,P,0.02
MINFM6782,55.5,205,S,0.025
MINFM6762,47.5,180,C,0.105
MINFM6762,47.5,180,Fe,99.4124
MINFM6762,47.5,180,Mn,0.45
MINFM6762,47.5,180,P,0.02
MINFM6762,47.5,180,S,0.025
MINFM6770,55.5,284,C,0.155
MINFM6770,55.5,284,Fe,99.3674
MINFM6770,55.5,284,Mn,0.45
MINFM6770,55.5,284,P,0.02
MINFM6770,55.5,284,S,0.025
MINFM6850,127,362.5,C,0.25
MINFM6850,127,362.5,Fe,99.2674
MINFM6850,127,362.5,Mn,0.45
MINFM6850,127,362.5,P,0.02
MINFM6850,127,362.5,S,0.025
MINFM6891,81.5,460,C,0.35
MINFM6891,81.5,460,Fe,98.8724
MINFM6891,81.5,460,Mn,0.75
MINFM6891,81.5,460,P,0.02
MINFM6891,81.5,460,S,0.025
MINFM6814,55.5,205,C,0.205
MINFM6814,55.5,205,Fe,99.3174
MINFM6814,55.5,205,Mn,0.45
MINFM6814,55.5,205,P,0.02
MINFM6814,55.5,205,S,0.025
MINFM6880,89.5,345,C,0.31
MINFM6880,89.5,345,Fe,98.9124
MINFM6880,89.5,345,Mn,0.75
MINFM6880,89.5,345,P,0.02
MINFM6880,89.5,345,S,0.025
MINFM6958,106,405,C,0.465
MINFM6958,106,405,Fe,98.7574
MINFM6958,106,405,Mn,0.75
MINFM6958,106,405,P,0.02
MINFM6958,106,405,S,0.025
MINFM6852,58,220,C,0.25
MINFM6852,58,220,Fe,99.2674
MINFM6852,58,220,Mn,0.45
MINFM6852,58,220,P,0.02
MINFM6852,58,220,S,0.025
MINFM6958,106,405,C,0.465
MINFM6958,106,405,Fe,98.7574
MINFM6958,106,405,Mn,0.75
MINFM6958,106,405,P,0.02
MINFM6958,106,405,S,0.025
MINFM6852,58,220,C,0.25
MINFM6852,58,220,Fe,99.2674
MINFM6852,58,220,Mn,0.45
MINFM6852,58,220,P,0.02
MINFM6852,58,220,S,0.025
MINFM6791,81.5,485,C,0.175
MINFM6791,81.5,485,Fe,99.0474
MINFM6791,81.5,485,Mn,0.75
MINFM6791,81.5,485,P,0.02
MINFM6791,81.5,485,S,0.025
MINFM6886,164,500,C,0.35
MINFM6886,164,500,Fe,98.8724
MINFM6886,164,500,Mn,0.75
MINFM6886,164,500,P,0.02
MINFM6886,164,500,S,0.025
MINFM7019,98.5,560,C,0.56
MINFM7019,98.5,560,Fe,98.6674
MINFM7019,98.5,560,Mn,0.75
MINFM7019,98.5,560,P,0.02
MINFM7019,98.5,560,S,0.025
MINFM6941,85,490,C,0.405
MINFM6941,85,490,Fe,98.8174
MINFM6941,85,490,Mn,0.75
MINFM6941,85,490,P,0.02
MINFM6941,85,490,S,0.025
MINFM6903,78,300,C,0.405
MINFM6903,78,300,Fe,98.7174
MINFM6903,78,300,Mn,0.85
MINFM6903,78,300,P,0.02
MINFM6903,78,300,S,0.025
MINFM6847,68.5,400,C,0.205
MINFM6847,68.5,400,Fe,98.9174
MINFM6847,68.5,400,Mn,0.85
MINFM6847,68.5,400,P,0.02
MINFM6847,68.5,400,S,0.025
MINFM6912,74.5,353,C,0.405
MINFM6912,74.5,353,Fe,98.8174
MINFM6912,74.5,353,Mn,0.75
MINFM6912,74.5,353,P,0.02
MINFM6912,74.5,353,S,0.025
MINFM7071,96,515,C,0.815
MINFM7071,96,515,Fe,98.4074
MINFM7071,96,515,Mn,0.75
MINFM7071,96,515,P,0.02
MINFM7071,96,515,S,0.025
MINFM6956,81.5,310,C,0.465
MINFM6956,81.5,310,Fe,98.7574
MINFM6956,81.5,310,Mn,0.75
MINFM6956,81.5,310,P,0.02
MINFM6956,81.5,310,S,0.025
MINFM7145,58,220,C,0.17
MINFM7145,58,220,Fe,98.2549
MINFM7145,58,220,Mn,1.45
MINFM7145,58,220,P,0.02
MINFM7145,58,220,S,0.105
MINFM7102,146,172.5,C,0.17
MINFM7102,146,172.5,Fe,98.5549
MINFM7102,146,172.5,Mn,1.15
MINFM7102,146,172.5,P,0.02
MINFM7102,146,172.5,S,0.105
MINFM7005,89.5,345,C,0.515
MINFM7005,89.5,345,Fe,98.7074
MINFM7005,89.5,345,Mn,0.75
MINFM7005,89.5,345,P,0.02
MINFM7005,89.5,345,S,0.025
MINFM7193,195.5,602.5,C,0.355
MINFM7193,195.5,602.5,Fe,98.0199
MINFM7193,195.5,602.5,Mn,1.5
MINFM7193,195.5,602.5,P,0.02
MINFM7193,195.5,602.5,S,0.105
MINFM7226,195.5,602.5,C,0.41
MINFM7226,195.5,602.5,Fe,97.9649
MINFM7226,195.5,602.5,Mn,1.5
MINFM7226,195.5,602.5,P,0.02
MINFM7226,195.5,602.5,S,0.105
MINFM7230,106,605,C,0.41
MINFM7230,106,605,Fe,97.9649
MINFM7230,106,605,Mn,1.5
MINFM7230,106,605,P,0.02
MINFM7230,106,605,S,0.105
MINFM7189,96,380,C,0.355
MINFM7189,96,380,Fe,98.0199
MINFM7189,96,380,Mn,1.5
MINFM7189,96,380,P,0.02
MINFM7189,96,380,S,0.105
MINFM7280,60.5,240,C,0.065
MINFM7280,60.5,240,Fe,98.7049
MINFM7280,60.5,240,Mn,0.85
MINFM7280,60.5,240,P,0.095
MINFM7280,60.5,240,S,0.285
MINFM7283,83.5,415,C,0.0045
MINFM7283,83.5,415,Fe,98.7254
MINFM7283,83.5,415,Mn,0.9
MINFM7283,83.5,415,P,0.065
MINFM7283,83.5,415,S,0.305
MINFM7280,60.5,240,C,0.065
MINFM7280,60.5,240,Fe,98.7049
MINFM7280,60.5,240,Mn,0.85
MINFM7280,60.5,240,P,0.095
MINFM7280,60.5,240,S,0.285
MINFM67279,223,205,C,0.015
MINFM67279,223,205,Cr,19
MINFM67279,223,205,Fe,70.0674
MINFM67279,223,205,Mn,1
MINFM67279,223,205,Ni,9.25
MINFM67279,223,205,N,0.13
MINFM67279,223,205,P,0.0225
MINFM67279,223,205,Si,0.5
MINFM67279,223,205,S,0.015
MINFM67253,223,240,C,0.04
MINFM67253,223,240,Cr,17
MINFM67253,223,240,Fe,66.7924
MINFM67253,223,240,Mn,1
MINFM67253,223,240,Mo,2.5
MINFM67253,223,240,Ni,12
MINFM67253,223,240,N,0.13
MINFM67253,223,240,P,0.0225
MINFM67253,223,240,Si,0.5
MINFM67253,223,240,S,0.015
MINFM67246,223,240,C,0.04
MINFM67246,223,240,Cr,19
MINFM67246,223,240,Fe,70.0424
MINFM67246,223,240,Mn,1
MINFM67246,223,240,Ni,9.25
MINFM67246,223,240,N,0.13
MINFM67246,223,240,P,0.0225
MINFM67246,223,240,Si,0.5
MINFM67246,223,240,S,0.015
MINFM67248,321,517.5,C,0.04
MINFM67248,321,517.5,Cr,19
MINFM67248,321,517.5,Fe,70.0424
MINFM67248,321,517.5,Mn,1
MINFM67248,321,517.5,Ni,9.25
MINFM67248,321,517.5,N,0.13
MINFM67248,321,517.5,P,0.0225
MINFM67248,321,517.5,Si,0.5
MINFM67248,321,517.5,S,0.015
MINFM67287,192,205,C,0.04
MINFM67287,192,205,Cr,18
MINFM67287,192,205,Fe,68.8724
MINFM67287,192,205,Mn,1
MINFM67287,192,205,Ni,11
MINFM67287,192,205,P,0.0225
MINFM67287,192,205,Si,0.5
MINFM67287,192,205,S,0.015
MINFM67223,223,205,C,0.04
MINFM67223,223,205,Cr,19
MINFM67223,223,205,Fe,70.1724
MINFM67223,223,205,Mn,1
MINFM67223,223,205,Ni,9.25
MINFM67223,223,205,P,0.0225
MINFM67223,223,205,Si,0.5
MINFM67223,223,205,S,0.015
MINFM67288,192,205,C,0.04
MINFM67288,192,205,Cr,17
MINFM67288,192,205,Fe,66.9224
MINFM67288,192,205,Mn,1
MINFM67288,192,205,Mo,2.5
MINFM67288,192,205,Ni,12
MINFM67288,192,205,P,0.0225
MINFM67288,192,205,Si,0.5
MINFM67288,192,205,S,0.015
