,internal_id,avg_hardness,avg_yield,Al,B,Bi,C,Ca,Ce,Co,Cr,Cu,Fe,Mg,Mn,Mo,N,Nb,Ni,P,Pb,S,Se,Si,Ti,V,W,Zn,Zr,youngs_modulus,lattice_constant,melting_point,specific_heat,atomic_mass,CTE,electrical_resistivity,atomic_radius,density_of_solid,poissons_ratio,electronegativity,max_min_radius
1290,MINFM49472,125.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,62.6349,0.0,7.0,0.0,0.1,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.449639,3.05436063,1669.8322819999999,0.411542607,50.025202755,1.02789182e-05,1.8790490000000002e-07,1.2675386,7024.8920259999995,0.22974121,1.61635867,0.7499999999999999
1291,MINFM49490,127.5,196.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,7.0,0.0,68.3499,0.0,17.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.45,0.0,0.0,0.0,199.746789,3.71924213,1673.043692,0.423590557,51.934352155,1.2169138200000002e-05,2.8282149000000006e-06,1.3093236,7237.424626,0.21612970999999997,1.65466317,0.75
1292,MINFM49489,127.5,314.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,7.0,0.0,68.3499,0.0,17.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.45,0.0,0.0,0.0,199.746789,3.71924213,1673.043692,0.423590557,51.934352155,1.2169138200000002e-05,2.8282149000000006e-06,1.3093236,7237.424626,0.21612970999999997,1.65466317,0.75
1293,MINFM49287,122.5,490.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,10.0,0.0,83.2549,0.0,0.5,0.8,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.0,0.0,0.0,208.16333900000004,2.78330963,1769.1530919999998,0.427277407,53.104114270000004,1.0536548200000001e-05,2.6212109e-06,1.3348586,7437.703726000001,0.26658921,1.73266967,0.75
1294,MINFM49289,137.5,588.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,10.0,0.0,83.2549,0.0,0.5,0.8,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.0,0.0,0.0,208.16333900000004,2.78330963,1769.1530919999998,0.427277407,53.104114270000004,1.0536548200000001e-05,2.6212109e-06,1.3348586,7437.703726000001,0.26658921,1.73266967,0.75
1295,MINFM6782,55.5,205.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,98.8549,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.77183899999997,2.89511663,1801.364592,0.441713507,55.550761085,1.18043082e-05,1.2049489999999998e-07,1.3932785999999997,7831.601925999999,0.28667920999999996,1.82165967,0.7
1296,MINFM6762,47.5,180.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,99.2049,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.91633899999997,2.87670663,1801.2315919999996,0.441477507,55.57539909999999,1.1776958200000001e-05,1.1152489999999997e-07,1.3936285999999998,7835.617426,0.28769420999999995,1.82213967,0.7
1297,MINFM6770,55.5,284.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,99.1549,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.810839,2.8770566300000002,1802.237592,0.44161150699999996,55.55348195,1.17746082e-05,1.1647489999999998e-07,1.3932785999999997,7832.813926,0.28754921,1.82249967,0.7
1298,MINFM6850,127.0,362.5,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,99.0549,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.599839,2.87739963,1803.8675919999998,0.44180840699999996,55.50844658,1.1769198200000002e-05,1.253749e-07,1.3925086,7826.980226,0.28725921,1.82296467,0.7
1299,MINFM6891,81.5,460.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,98.6549,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.34983899999997,2.8961596299999997,1805.0065919999997,0.442178407,55.461891415000004,1.17941982e-05,1.3929489999999999e-07,1.3918085999999998,7820.161226,0.28609921,1.82284467,0.7
1300,MINFM6814,55.5,205.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,99.1049,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.70533899999998,2.87740663,1803.2435919999998,0.441745507,55.531564800000005,1.17722582e-05,1.2142489999999997e-07,1.3929285999999999,7830.010426,0.28740421,1.82285967,0.7
1301,MINFM6880,89.5,345.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,98.6949,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.434239,2.89587963,1804.2017919999998,0.442071207,55.479425135,1.1796078200000002e-05,1.353349e-07,1.3920886,7822.404025999999,0.28621521,1.8225566700000002,0.7
1302,MINFM6958,106.0,405.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,98.5349,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.09663899999995,2.8966426299999997,1807.0389919999998,0.442428907,55.408089184999994,1.17878482e-05,1.501749e-07,1.3908985999999997,7813.206125999999,0.28575121,1.82345367,0.7
1303,MINFM6852,58.0,220.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,99.0549,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.599839,2.87739963,1803.8675919999998,0.44180840699999996,55.50844658,1.1769198200000002e-05,1.253749e-07,1.3925086,7826.980226,0.28725921,1.82296467,0.7
1304,MINFM6958,106.0,405.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,98.5349,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.09663899999995,2.8966426299999997,1807.0389919999998,0.442428907,55.408089184999994,1.17878482e-05,1.501749e-07,1.3908985999999997,7813.206125999999,0.28575121,1.82345367,0.7
1305,MINFM6852,58.0,220.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,99.0549,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.599839,2.87739963,1803.8675919999998,0.44180840699999996,55.50844658,1.1769198200000002e-05,1.253749e-07,1.3925086,7826.980226,0.28725921,1.82296467,0.7
1306,MINFM6791,81.5,485.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,98.8349,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.729639,2.8952566300000004,1801.766992,0.441767107,55.541994225,1.1803368200000002e-05,1.224749e-07,1.3931386,7830.480526,0.28662121,1.8218036700000002,0.7
1307,MINFM6886,164.0,500.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,98.6549,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.34983899999997,2.8961596299999997,1805.0065919999997,0.442178407,55.461891415000004,1.17941982e-05,1.3929489999999999e-07,1.3918085999999998,7820.161226,0.28609921,1.82284467,0.7
1308,MINFM7019,98.5,560.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,98.4349,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.88563899999997,2.89698563,1808.6689919999997,0.442625807,55.363053814999994,1.1782438200000001e-05,1.590749e-07,1.3901286,7807.372426,0.28546120999999997,1.8239186699999999,0.7
1309,MINFM6941,85.0,490.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,98.5949,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.22323899999998,2.89622263,1805.831792,0.44226810699999997,55.43438976499999,1.1790668200000001e-05,1.442349e-07,1.3913186,7816.570325999999,0.28592521,1.82302167,0.7
1310,MINFM6903,78.0,300.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,98.4949,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.21023899999997,2.90224263,1805.5407919999998,0.442302107,55.43348281,1.1800568200000003e-05,1.4557489999999999e-07,1.3913185999999997,7816.166326,0.28563521,1.82274167,0.7
1311,MINFM6847,68.5,400.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,98.7049,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.65333899999996,2.9014866299999995,1802.0795919999996,0.44188150699999995,55.52793698,1.1811858200000001e-05,1.267849e-07,1.3929285999999999,7828.394425999999,0.28624420999999994,1.82173967,0.7
1312,MINFM6912,74.5,353.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,98.5949,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.22323899999998,2.89622263,1805.831792,0.44226810699999997,55.43438976499999,1.1790668200000001e-05,1.442349e-07,1.3913186,7816.570325999999,0.28592521,1.82302167,0.7
1313,MINFM7071,96.0,515.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,98.1549,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.29483899999997,2.89716063,1812.3925919999997,0.44302070699999996,55.234312425,1.1765728200000001e-05,1.817949e-07,1.3878185999999997,7790.539325999999,0.28464921,1.82465967,0.7
1314,MINFM6956,81.5,310.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,98.5349,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.09663899999995,2.8966426299999997,1807.0389919999998,0.442428907,55.408089184999994,1.17878482e-05,1.501749e-07,1.3908985999999997,7813.206125999999,0.28575121,1.82345367,0.7
1315,MINFM7145,58.0,220.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,98.0299,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.417089,2.94240213,1797.7583919999997,0.442054457,55.50145922,1.18595682e-05,7.999999999999998e+19,1.3923985999999997,7820.726126,0.28428671,1.81973117,0.7
1316,MINFM7102,146.0,172.5,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,98.3299,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.45608899999996,2.92434213,1798.6313919999998,0.44195245699999997,55.504180085,1.18298682e-05,7.999999999999998e+19,1.3923985999999997,7821.938125999999,0.28515671,1.82057117,0.7
1317,MINFM7005,89.5,345.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,98.4849,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.99113899999998,2.89699263,1808.0449919999999,0.442562907,55.386172035,1.17854982e-05,1.5512489999999996e-07,1.3905485999999998,7810.402625999999,0.28560620999999997,1.8238136699999998,0.7
1318,MINFM7193,195.5,602.5,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,97.7899,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.009689,2.94638513,1801.053692,0.442509557,55.4165195025,1.1854878200000002e-05,7.999999999999998e+19,1.3909985999999999,7809.644126,0.28359070999999997,1.8207041700000002,0.7
1319,MINFM7226,195.5,602.5,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,97.7299,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.88308899999998,2.94644813,1801.8788919999997,0.44259925699999997,55.3890178525,1.18513482e-05,7.999999999999998e+19,1.3905085999999998,7806.053226,0.28341670999999996,1.82088117,0.7
1320,MINFM7230,106.0,605.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,97.7299,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.88308899999998,2.94644813,1801.8788919999997,0.44259925699999997,55.3890178525,1.18513482e-05,7.999999999999998e+19,1.3905085999999998,7806.053226,0.28341670999999996,1.82088117,0.7
1321,MINFM7189,96.0,380.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,97.7899,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.009689,2.94638513,1801.053692,0.442509557,55.4165195025,1.1854878200000002e-05,7.999999999999998e+19,1.3909985999999999,7809.644126,0.28359070999999997,1.8207041700000002,0.7
1322,MINFM7280,60.5,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.4199,0.0,0.7,0.0,0.0,0.0,0.0,0.07,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.051989,2.91702813,1791.1993019999998,0.441625857,55.445797103400004,1.17654482e-05,2.3999999999999997e+20,1.3907785999999998,7807.853025999999,0.28541771,1.81965917,0.3999999999999999
1323,MINFM7283,83.5,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.5009,0.0,0.75,0.0,0.0,0.0,0.0,0.04,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.321899,2.92374083,1793.404292,0.442142487,55.5156214473,1.1785856200000001e-05,2.5999999999999997e+20,1.3925125999999997,7817.811065999999,0.28565261,1.8217754700000002,0.3999999999999999
1324,MINFM7280,60.5,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.4199,0.0,0.7,0.0,0.0,0.0,0.0,0.07,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.051989,2.91702813,1791.1993019999998,0.441625857,55.445797103400004,1.17654482e-05,2.3999999999999997e+20,1.3907785999999998,7807.853025999999,0.28541771,1.81965917,0.3999999999999999
1325,MINFM67279,223.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,66.2349,0.0,0.0,0.0,0.1,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.97563899999997,2.70498063,1719.070282,0.416700607,51.057656605,9.7697182e-06,9.485489999999999e-08,1.2879385999999997,7213.176025999999,0.25468121,1.66673867,0.7499999999999999
1326,MINFM67253,223.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,61.6849,0.0,0.0,2.0,0.1,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.375139,2.65019563,1686.526282,0.400664107,50.569455105,9.4988182e-06,9.03049e-08,1.2522385999999999,7095.869025999999,0.24968620999999996,1.6316736699999999,0.7999999999999999
1327,MINFM67246,223.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,66.1849,0.0,0.0,0.0,0.1,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.870139,2.70354563,1718.166282,0.416479107,51.029734105,9.7638182e-06,9.480489999999999e-08,1.2872385999999998,7209.239025999999,0.25453621,1.66582367,0.7499999999999999
1328,MINFM67248,321.0,517.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,66.1849,0.0,0.0,0.0,0.1,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.870139,2.70354563,1718.166282,0.416479107,51.029734105,9.7638182e-06,9.480489999999999e-08,1.2872385999999998,7209.239025999999,0.25453621,1.66582367,0.7499999999999999
1329,MINFM67287,192.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,63.7449,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.931739,2.63587863,1669.947792,0.405219907,49.720082405,9.560898200000001e-06,9.181489999999999e-08,1.2519285999999998,7034.793426,0.24846021,1.62063167,0.04999999999999982
1330,MINFM67223,223.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,66.3449,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.20773899999998,2.70409863,1720.995792,0.41718790699999997,51.105079405,9.7826982e-06,9.496489999999999e-08,1.2888286,7221.837425999999,0.25500020999999995,1.6657116699999999,0.04999999999999982
1331,MINFM67288,192.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,61.8449,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.712739,2.65074863,1689.355792,0.40137290699999995,50.644800405,9.5176982e-06,9.046489999999999e-08,1.2538285999999998,7108.467426,0.25015021,1.6315616700000002,0.09999999999999987
1332,MINFM67289,321.0,447.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,61.8449,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.712739,2.65074863,1689.355792,0.40137290699999995,50.644800405,9.5176982e-06,9.046489999999999e-08,1.2538285999999998,7108.467426,0.25015021,1.6315616700000002,0.09999999999999987
1333,MINFM67258,223.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.5,51.4199,0.0,0.0,6.0,0.18,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.29098900000002,2.86767133,1827.368714,0.41746015699999994,55.225369715,9.7385482e-06,9.217089999999999e-08,1.3240485999999998,7661.402925999999,0.26461771,1.7435061699999999,0.7999999999999999
1334,MINFM7688,117.5,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,81.7799,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.140589,2.72228313,1745.105592,0.42394245699999994,52.383204155,1.0381028200000001e-05,9.72849e-08,1.3227935999999998,7371.799325999999,0.26518671,1.71134717,0.04999999999999982
1335,MINFM8015,302.0,420.5,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,96.3699,0.0,0.35,0.2,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,207.861989,2.8720051300000002,1789.2287919999999,0.438219857,55.174227952500004,1.1680868200000001e-05,1.6196359000000001e-06,1.3807435999999997,7780.293825999999,0.28489770999999997,1.81010417,0.75
1336,MINFM8098,80.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,91.2799,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.07658899999998,2.74753313,1747.1005919999998,0.424893957,53.438864155000005,1.09862282e-05,9.657989999999999e-08,1.3397185999999999,7514.099326,0.27435170999999997,1.74546217,0.050000000000000044
1337,MINFM8125,306.5,424.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.6,0.0,97.4199,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,208.48848899999996,2.8807851299999996,1792.2522919999997,0.439623357,55.108294465,1.1671118200000002e-05,1.6238219e-06,1.3835185999999997,7765.851825999999,0.28377770999999996,1.80922917,0.7
1338,MINFM7828,135.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,78.2299,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.415089,2.72119813,1755.4715919999999,0.425295957,52.220570155,1.01336282e-05,9.817989999999999e-08,1.3220935999999999,7342.172326,0.26224171,1.70448217,0.04999999999999982
1339,MINFM7975,127.5,192.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,97.9749,0.0,0.7,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,209.335039,2.90041963,1802.284692,0.44072280700000005,55.50058887000001,1.1747838200000002e-05,1.6282474e-06,1.3895736,7810.842626,0.28521221,1.81930067,0.75
1340,MINFM7976,277.5,335.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,97.9749,0.0,0.7,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,209.335039,2.90041963,1802.284692,0.44072280700000005,55.50058887000001,1.1747838200000002e-05,1.6282474e-06,1.3895736,7810.842626,0.28521221,1.81930067,0.75
1341,MINFM8052,341.5,535.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,94.6699,0.0,0.3,0.2,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,207.47598899999997,2.87506513,1784.3032919999998,0.43740435699999997,55.159829679999994,1.1686968200000002e-05,1.6134039000000003e-06,1.3781685999999997,7788.549325999999,0.28508270999999996,1.8084591700000001,0.75
1342,MINFM8059,408.0,569.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,95.0699,0.0,0.5,0.2,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,208.815989,2.90822713,1797.7242919999999,0.44077845700000007,55.52963889,1.1788528200000002e-05,1.6227199000000001e-06,1.3876635999999998,7840.799525999999,0.28639771,1.82136417,0.75
1343,MINFM8695,289.0,254.5,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.25,0.0,97.0499,0.0,0.7,0.08,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,207.692489,2.87922513,1785.1056919999999,0.43784825699999996,54.99450194999999,1.16672182e-05,1.6216714e-06,1.3791635999999998,7749.011925999999,0.28299271,1.80393617,0.75
1344,MINFM8102,80.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,91.2799,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.07658899999998,2.74753313,1747.1005919999998,0.424893957,53.438864155000005,1.09862282e-05,9.657989999999999e-08,1.3397185999999999,7514.099326,0.27435170999999997,1.74546217,0.050000000000000044
1345,MINFM8105,75.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,91.1799,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.865589,2.74466313,1745.2925919999998,0.424450957,53.383019155,1.0974428200000001e-05,9.64799e-08,1.3383186,7506.225326,0.27406170999999996,1.7436321700000001,0.050000000000000044
1346,MINFM8034,336.0,367.5,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.35,0.0,96.8599,0.0,0.7,0.3,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,209.59438899999998,2.90717613,1802.1414919999997,0.44106845699999997,55.53536979,1.17487782e-05,1.6241974e-06,1.3900085999999998,7822.162726,0.28534870999999995,1.81979617,0.75
1347,MINFM8035,364.5,505.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.35,0.0,96.8599,0.0,0.7,0.3,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,209.59438899999998,2.90717613,1802.1414919999997,0.44106845699999997,55.53536979,1.17487782e-05,1.6241974e-06,1.3900085999999998,7822.162726,0.28534870999999995,1.81979617,0.75
1348,MINFM8662,176.0,346.5,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.35,0.0,96.5499,0.0,0.7,0.3,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,207.84028899999998,2.8799901299999995,1788.1896919999997,0.437471957,55.0430398,1.16406282e-05,1.6264914e-06,1.3784535999999998,7749.439425999999,0.28274470999999995,1.80438317,0.75
1349,MINFM8388,121.5,550.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.35,0.0,96.8499,0.0,0.6,0.15,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,207.78178899999997,2.8732001300000003,1785.851692,0.43759195700000003,55.005721405,1.1643578200000003e-05,1.6202689000000002e-06,1.3787285999999999,7749.037926,0.28314971,1.8038081700000002,0.75
1350,MINFM8449,408.5,574.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,97.5049,0.0,0.7,0.15,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,209.601339,2.9062306300000005,1803.431092,0.4418627070000001,55.488995370000005,1.1755978200000002e-05,1.6284634e-06,1.3910936,7817.466826,0.28530921000000004,1.82065967,0.75
1351,MINFM8453,176.0,346.5,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.35,0.0,96.7999,0.0,0.6,0.15,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,207.67628899999997,2.87355013,1786.8576919999996,0.437725957,54.983804254999995,1.16412282e-05,1.6252189e-06,1.3783785999999998,7746.234425999999,0.28300470999999994,1.80416817,0.75
1352,MINFM8751,369.0,558.5,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.0,0.0,93.7699,0.0,0.45,0.08,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,207.869189,2.87912213,1783.158792,0.43754125699999996,55.022273667499995,1.1626918200000003e-05,1.6117239e-06,1.3769486,7769.229526000001,0.28358071,1.80348217,0.75
1353,MINFM67229,223.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,63.7449,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.931739,2.63587863,1669.947792,0.405219907,49.720082405,9.560898200000001e-06,9.181489999999999e-08,1.2519285999999998,7034.793426,0.24846021,1.62063167,0.04999999999999982
