,internal_id,avg_yield,Al,B,Bi,C,Ca,Ce,Co,Cr,Cu,Fe,Mg,Mn,Mo,N,Nb,Ni,P,Pb,S,Se,Si,Ti,V,W,Zn,Zr,youngs_modulus,lattice_constant,melting_point,specific_heat,atomic_mass,CTE,electrical_resistivity,atomic_radius,density_of_solid,poissons_ratio
1357,MINFM8102,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,91.2799,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.076589,2.7475331300000003,1747.100592,0.424893957,53.438864155000005,1.09862282e-05,9.65799e-08,1.3397186,7514.0993260000005,0.27435171
1358,MINFM8105,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,91.1799,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.865589,2.74466313,1745.292592,0.424450957,53.38301915500001,1.09744282e-05,9.64799e-08,1.3383186,7506.225326000001,0.27406171
1359,MINFM8034,367.5,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.35,0.0,96.8599,0.0,0.7,0.3,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,209.594389,2.90717613,1802.141492,0.441068457,55.53536979,1.1748778200000001e-05,1.6241974e-06,1.3900086,7822.1627260000005,0.28534870999999995
1360,MINFM8035,505.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.35,0.0,96.8599,0.0,0.7,0.3,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,209.594389,2.90717613,1802.141492,0.441068457,55.53536979,1.1748778200000001e-05,1.6241974e-06,1.3900086,7822.1627260000005,0.28534870999999995
1361,MINFM8662,346.5,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.35,0.0,96.5499,0.0,0.7,0.3,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,207.84028899999998,2.87999013,1788.189692,0.4374719569999999,55.04303979999999,1.16406282e-05,1.6264914e-06,1.3784535999999998,7749.439425999999,0.2827447099999999
1362,MINFM8388,550.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.35,0.0,96.8499,0.0,0.6,0.15,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,207.781789,2.8732001300000003,1785.8516920000002,0.43759195700000003,55.005721405,1.1643578200000001e-05,1.6202689000000002e-06,1.3787285999999999,7749.037926,0.28314970999999994
1363,MINFM8449,574.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,97.5049,0.0,0.7,0.15,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,209.601339,2.90623063,1803.431092,0.441862707,55.48899537,1.1755978200000002e-05,1.6284634000000002e-06,1.3910936,7817.466826,0.28530921000000004
1364,MINFM67288,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,61.8449,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.71273900000003,2.6507486300000003,1689.355792,0.401372907,50.644800405,9.517698200000001e-06,9.046490000000002e-08,1.2538285999999998,7108.467426000001,0.25015021
1365,MINFM67289,447.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,61.8449,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.71273900000003,2.6507486300000003,1689.355792,0.401372907,50.644800405,9.517698200000001e-06,9.046490000000002e-08,1.2538285999999998,7108.467426000001,0.25015021
1366,MINFM67258,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.5,51.4199,0.0,0.0,6.0,0.18,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.29098900000002,2.8676713299999994,1827.3687140000002,0.417460157,55.225369715,9.7385482e-06,9.217089999999999e-08,1.3240486,7661.402926,0.26461771
1367,MINFM67259,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.5,51.4199,0.0,0.0,6.0,0.18,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.29098900000002,2.8676713299999994,1827.3687140000002,0.417460157,55.225369715,9.7385482e-06,9.217089999999999e-08,1.3240486,7661.402926,0.26461771
1368,MINFM67260,517.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.5,51.4199,0.0,0.0,6.0,0.18,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.29098900000002,2.8676713299999994,1827.3687140000002,0.417460157,55.225369715,9.7385482e-06,9.217089999999999e-08,1.3240486,7661.402926,0.26461771
1369,MINFM66688,517.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,64.8449,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.252739,2.72024863,1715.7257919999997,0.41673790699999996,51.214778405,9.8916982e-06,9.39949e-08,1.2875785999999998,7255.027426,0.25630021
1370,MINFM66679,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,61.8449,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.71273900000003,2.6507486300000003,1689.355792,0.401372907,50.644800405,9.517698200000001e-06,9.046490000000002e-08,1.2538285999999998,7108.467426000001,0.25015021
1371,MINFM66678,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,66.2349,0.0,0.0,0.0,0.1,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.975639,2.70498063,1719.070282,0.416700607,51.057656605,9.7697182e-06,9.485489999999999e-08,1.2879386,7213.176026,0.25468121
1372,MINFM66144,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,78.3199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.68498900000003,2.73738113,1778.1237920000003,0.429917157,52.577085155000006,1.0074748200000001e-05,9.990990000000001e-08,1.3344786,7380.708926000001,0.26282771
1373,MINFM66158,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,83.9499,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.271789,2.74221213,1764.134692,0.42815205700000003,52.907826345,1.04732382e-05,9.86309e-08,1.3370236,7435.600126,0.26780470999999995
1374,MINFM66142,170.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,82.4499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.124289,2.7015621299999997,1736.5776919999998,0.422273057,52.0506796936,1.03156882e-05,9.70819e-08,1.3165486,7315.905126,0.26360470999999996
1375,MINFM66374,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.25,72.1399,0.0,0.0,0.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.54518900000002,2.7104901300000006,1720.1968920000002,0.416117257,51.774676155,1.00987582e-05,9.40099e-08,1.2975836,7288.195726,0.25990571
1376,MINFM66092,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,65.5699,0.0,4.0,0.0,0.08,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,197.53248900000003,2.97638733,1685.264424,0.421564657,49.81595381500001,9.954248200000002e-06,3.0145099900000002e-05,1.2714986,6958.993926,0.23405271
1377,MINFM66101,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,59.1299,0.0,7.0,0.0,0.08,0.0,8.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,200.909089,3.25500933,1713.0942240000002,0.433460457,50.875801665000004,1.04433282e-05,3.51860099e-05,1.2968385999999998,7115.378326,0.22987670999999998
1378,MINFM66400,795.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,11.0,0.0,80.5999,0.0,0.5,1.5,0.01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,211.000789,2.80292703,1785.4635210000001,0.42752885700000004,53.75660636,1.05249682e-05,1.125349e-07,1.3421485999999998,7518.634726,0.26861471
1379,MINFM66309,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,69.9099,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.259889,2.6523141299999997,1675.9489919999996,0.40774085699999996,50.507780655,9.881368199999999e-06,9.16359e-08,1.2697385999999997,7110.545526,0.25373871
1380,MINFM66308,1070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,69.9099,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.259889,2.6523141299999997,1675.9489919999996,0.40774085699999996,50.507780655,9.881368199999999e-06,9.16359e-08,1.2697385999999997,7110.545526,0.25373871
1381,MINFM66406,585.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,11.0,0.0,81.8999,0.0,0.5,0.9,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.9,0.0,0.0,212.40478900000002,2.79934713,1802.3551919999998,0.42694455700000006,54.668651780000005,1.04933882e-05,1.248109e-07,1.3436486,7598.612126,0.26820971
1382,MINFM66397,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,74.0049,0.0,0.5,1.5,0.06,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.555339,2.7044640300000005,1713.621566,0.41027170700000004,51.637498650000005,1.00370782e-05,1.0014989999999999e-07,1.2872086,7231.815826000001,0.25686421
1383,MINFM66144,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,78.3199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.68498900000003,2.73738113,1778.1237920000003,0.429917157,52.577085155000006,1.0074748200000001e-05,9.990990000000001e-08,1.3344786,7380.708926000001,0.26282771
1384,MINFM66308,1070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,69.9099,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.259889,2.6523141299999997,1675.9489919999996,0.40774085699999996,50.507780655,9.881368199999999e-06,9.16359e-08,1.2697385999999997,7110.545526,0.25373871
1385,MINFM66406,585.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,11.0,0.0,81.8999,0.0,0.5,0.9,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.9,0.0,0.0,212.40478900000002,2.79934713,1802.3551919999998,0.42694455700000006,54.668651780000005,1.04933882e-05,1.248109e-07,1.3436486,7598.612126,0.26820971
1386,MINFM66397,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,74.0049,0.0,0.5,1.5,0.06,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.555339,2.7044640300000005,1713.621566,0.41027170700000004,51.637498650000005,1.00370782e-05,1.0014989999999999e-07,1.2872086,7231.815826000001,0.25686421
1387,MINFM55403,515.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,12.5,0.0,62.3529,0.0,1.65,1.5,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,203.992619,2.88503423,1723.7349319999998,0.41734514699999997,52.36850795749999,1.03669222e-05,5.1166529e-06,1.2956505999999999,7388.119446,0.25699341
1388,MINFM66328,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,71.2499,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,207.44128899999998,2.7286721299999996,1740.2901920000002,0.422389057,51.821954655,1.00298882e-05,9.74899e-08,1.3080986,7305.125126,0.26010471
1389,MINFM54240,205.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,18.0,0.0,61.5049,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.995339,2.7321806299999998,1710.247592,0.416541707,50.78235040499999,9.7655782e-06,3000000000.0,1.2776185999999998,7204.435826,0.25336421
1390,MINFM54242,205.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,18.0,0.0,61.2549,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.467839,2.74246563,1710.873592,0.417484207,50.664359905,9.7480782e-06,5000000000.0,1.2758186,7189.6708260000005,0.25263921
1391,MINFM54244,205.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,18.0,0.0,61.0049,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.940339,2.75711563,1712.7860919999998,0.41893920700000004,50.551774905,9.7335782e-06,7500000000.0,1.2744436,7176.135826,0.25191420999999997
1392,MINFM54245,205.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,18.0,0.0,61.0049,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.940339,2.75711563,1712.7860919999998,0.41893920700000004,50.551774905,9.7335782e-06,7500000000.0,1.2744436,7176.135826,0.25191420999999997
1393,MINFM55304,1070.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15.0,0.0,73.6499,0.0,0.5,2.5,0.07,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.466289,2.81614943,1803.8294950000002,0.42656005700000005,53.97194327,1.01972882e-05,1.141549e-07,1.3395036,7523.130126,0.26523471
1394,MINFM54011,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,65.0449,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.46473899999998,2.66678863,1697.4917919999998,0.41142890699999995,50.379094405,9.6292982e-06,9.366489999999999e-08,1.2706285999999998,7119.475426,0.25123020999999995
1395,MINFM54240,205.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,18.0,0.0,61.5049,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.995339,2.7321806299999998,1710.247592,0.416541707,50.78235040499999,9.7655782e-06,3000000000.0,1.2776185999999998,7204.435826,0.25336421
1396,MINFM54242,205.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,18.0,0.0,61.2549,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.467839,2.74246563,1710.873592,0.417484207,50.664359905,9.7480782e-06,5000000000.0,1.2758186,7189.6708260000005,0.25263921
1397,MINFM54244,205.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,18.0,0.0,61.0049,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.940339,2.75711563,1712.7860919999998,0.41893920700000004,50.551774905,9.7335782e-06,7500000000.0,1.2744436,7176.135826,0.25191420999999997
1398,MINFM54245,205.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,18.0,0.0,61.0049,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.940339,2.75711563,1712.7860919999998,0.41893920700000004,50.551774905,9.7335782e-06,7500000000.0,1.2744436,7176.135826,0.25191420999999997
1399,MINFM55304,1070.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,15.0,0.0,73.6499,0.0,0.5,2.5,0.07,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.466289,2.81614943,1803.8294950000002,0.42656005700000005,53.97194327,1.01972882e-05,1.141549e-07,1.3395036,7523.130126,0.26523471
1400,MINFM55309,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,71.2499,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,207.44128899999998,2.7286721299999996,1740.2901920000002,0.422389057,51.821954655,1.00298882e-05,9.74899e-08,1.3080986,7305.125126,0.26010471
1401,MINFM55308,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,71.2499,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,207.44128899999998,2.7286721299999996,1740.2901920000002,0.422389057,51.821954655,1.00298882e-05,9.74899e-08,1.3080986,7305.125126,0.26010471
1402,MINFM55345,1515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.5,72.9199,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,202.66098899999997,2.7572511299999998,1721.820792,0.42094515699999996,52.275554154999995,1.04820482e-05,9.654789999999999e-08,1.3103786,7374.082925999999,0.26611770999999995
1403,MINFM55082,585.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,12.0,0.0,47.9899,0.0,0.0,2.5,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,192.76168899999996,2.6922724299999996,1639.734622,0.39186700699999993,50.26645426499999,9.7201682e-06,10000000.00000009,1.2218170999999998,7100.327826000001,0.25148070999999994
1404,MINFM55341,1520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.5,72.0399,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,200.688189,2.7290451300000003,1703.9773919999998,0.416523757,51.736251155,1.03696082e-05,9.52679e-08,1.2966586,7300.284726000001,0.26324570999999997
1405,MINFM55342,1410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.5,72.0399,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,200.688189,2.7290451300000003,1703.9773919999998,0.416523757,51.736251155,1.03696082e-05,9.52679e-08,1.2966586,7300.284726000001,0.26324570999999997
1406,MINFM55356,725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.25,72.1399,0.0,0.0,0.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.54518900000002,2.7104901300000006,1720.1968920000002,0.416117257,51.774676155,1.00987582e-05,9.40099e-08,1.2975836,7288.195726,0.25990571
1407,MINFM66494,1377.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,69.5899,0.0,0.0,2.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.99968900000002,2.7226051300000003,1733.3766420000002,0.41716825700000004,52.0781661945,1.0037858200000003e-05,9.335240000000001e-08,1.2963836,7283.978726,0.26018571
1408,MINFM66459,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.25,72.1399,0.0,0.0,0.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.54518900000002,2.7104901300000006,1720.1968920000002,0.416117257,51.774676155,1.00987582e-05,9.40099e-08,1.2975836,7288.195726,0.25990571
1409,MINFM55291,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,69.9099,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.259889,2.6523141299999997,1675.9489919999996,0.40774085699999996,50.507780655,9.881368199999999e-06,9.16359e-08,1.2697385999999997,7110.545526,0.25373871
1410,MINFM54249,205.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,18.0,0.0,60.5049,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.885339,2.7864156299999996,1716.6110919999999,0.421849207,50.326604904999996,9.7045782e-06,12500000000.0,1.2716935999999999,7149.065825999999,0.25046420999999996
1411,MINFM54252,205.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,18.0,0.0,59.7449,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.28173900000002,2.8082536300000003,1715.7352919999998,0.423607407,49.956237904999995,9.644898200000001e-06,17500000000.0,1.2653036,7101.523426,0.24826020999999998
1412,MINFM55317,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.5,71.9099,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.039889,2.68046413,1692.655992,0.41201085699999995,51.080456655,1.0052868199999999e-05,9.26399e-08,1.2837386,7196.565525999999,0.25728871
1413,MINFM55329,1140.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,12.25,0.0,74.0319,0.0,0.0,2.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.594809,2.84096553,1795.073252,0.434086317,54.276275652399995,1.06449142e-05,9.63324e-08,1.3494465999999998,7601.921806,0.27301750999999996
1414,MINFM55330,930.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,12.25,0.0,74.0319,0.0,0.0,2.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.594809,2.84096553,1795.073252,0.434086317,54.276275652399995,1.06449142e-05,9.63324e-08,1.3494465999999998,7601.921806,0.27301750999999996
1415,MINFM55331,620.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,12.25,0.0,74.0319,0.0,0.0,2.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.594809,2.84096553,1795.073252,0.434086317,54.276275652399995,1.06449142e-05,9.63324e-08,1.3494465999999998,7601.921806,0.27301750999999996
1416,MINFM53160,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.5,73.5649,0.0,0.0,0.0,0.0,0.15,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.689439,2.76811263,1743.949892,0.42417450700000003,52.730984975000005,1.03931082e-05,9.52429e-08,1.3225836,7428.815226,0.26578820999999997
1417,MINFM21821,552.5,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,97.8999,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.14278900000002,2.93672113,1801.975192,0.442172757,55.42482798,1.1857008200000002e-05,1.4861990000000002e-07,1.3910386000000001,7813.002526000001,0.28390971
1418,MINFM21824,192.5,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,97.8999,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.14278900000002,2.93672113,1801.975192,0.442172757,55.42482798,1.1857008200000002e-05,1.4861990000000002e-07,1.3910386000000001,7813.002526000001,0.28390971
1419,MINFM26421,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.8199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.399989,2.8074311300000003,1768.5837920000001,0.433342157,54.627523155,1.1542748200000002e-05,9.781989999999999e-08,1.3694785999999999,7702.338926,0.28367770999999997
1420,MINFM21952,410.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,97.3899,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.066689,2.93464813,1793.2175919999997,0.44079185699999995,55.17849648,1.17968282e-05,1.1999999999999998e+20,1.3850986,7775.197126,0.28243071
1421,MINFM26451,307.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.6999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.36678899999998,2.8613871300000002,1802.574192,0.44167055699999996,55.677409155,1.17645882e-05,9.96999e-08,1.3957985999999998,7850.370126,0.28912971
1422,MINFM21667,107.5,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,98.8599,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.58438900000002,2.88744113,1801.0839919999999,0.44147195699999997,55.5022185,1.17853282e-05,1.220599e-07,1.3921586,7825.205726,0.28669371
1423,MINFM21676,122.5,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,98.7999,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.457789,2.88786113,1802.291192,0.441632757,55.47591791999999,1.1782508200000001e-05,1.279999e-07,1.3917385999999998,7821.841526,0.28651971
1424,MINFM21694,122.5,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,98.6599,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.36038899999997,2.89416113,1802.8049919999999,0.44177395699999994,55.45747724499999,1.1790528199999998e-05,1.3329989999999996e-07,1.3914585999999998,7819.194726,0.28611370999999997
1425,MINFM21719,155.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,98.4999,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.022789,2.8952811300000003,1806.0241919999999,0.442202757,55.387342364999995,1.17830082e-05,1.4913989999999998e-07,1.3903385999999998,7810.223526,0.28564970999999995
1426,MINFM21776,162.5,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,98.2799,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.35058899999999,2.91810113,1801.238592,0.441856357,55.462616284999996,1.18310682e-05,1.3667989999999998e-07,1.3915985999999998,7818.700126,0.28501171
1427,MINFM26386,225.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.6299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.219089,2.85937813,1801.308592,0.44136045700000004,55.638317655,1.1756328200000001e-05,9.96299e-08,1.3948186,7844.8583260000005,0.28892671
